,GeneStableID,GeneName,Gene description,baseMean,log2FoldChange,FoldChange,pvalue,padj,neglogpadj,Ctrl_rep1,Ctrl_rep2,dnBMPR1A_rep1,dnBMPR1A_rep2,lfcSE,stat
1979780,ENSGALG00000016389,RNASEH1,ribonuclease H1 [Source:NCBI gene;Acc:395848],2511.5924059999998,-0.07665348599999999,0.948254694524405,0.68859161,0.920036827,0.036194788477505985,2746.666082,2410.148737,2500.670141,2388.884665,0.19126691699999998,-0.40076709
1979852,ENSGALG00000030140,CCDC3,coiled-coil domain containing 3 [Source:NCBI gene;Acc:769832],86.36225228,-0.20850542100000002,0.8654333241612753,0.692292404,0.92017686,0.036128692284730805,93.76804038,91.41943486,81.87319378,78.38834012,0.526866755,-0.395746018
1979940,ENSGALG00000010198,TPH2,tryptophan hydroxylase 2 [Source:NCBI gene;Acc:408026],85.71263084,-0.218929872,0.859202518929257,0.693089763,0.92017686,0.036128692284730805,71.64299714,112.6582935,89.95943514,68.5897976,0.5547225929999999,-0.394665505
1980102,ENSGALG00000012312,GCAT,glycine C-acetyltransferase [Source:NCBI gene;Acc:101750333],3800.881265,-0.076902067,0.9480913212631045,0.693269569,0.92017686,0.036128692284730805,3942.47199,3861.778551,4144.198697,3255.075823,0.194974125,-0.39442191200000004
1980237,ENSGALG00000014435,MRPL51,mitochondrial ribosomal protein L51 [Source:NCBI gene;Acc:418274],2864.652509,-0.077493331,0.9477028417880373,0.69193436,0.92017686,0.036128692284730805,3247.113488,2636.388753,2777.623907,2797.4838879999998,0.195575967,-0.396231358
1980321,ENSGALG00000016568,MOSPD2,motile sperm domain containing 2 [Source:NCBI gene;Acc:418627],2812.713412,0.08005663,1.057059532425409,0.6925499940000001,0.92017686,0.036128692284730805,2395.82611,3073.170497,2777.623907,3004.233135,0.20247156600000002,0.39539690299999997
1980351,ENSGALG00000016988,RUBCNL,RUN and cysteine rich domain containing beclin 1 interacting protein like [Source:NCBI gene;Acc:418854],97.42579847,0.201818451,1.1501471495220736,0.6917684709999999,0.92017686,0.036128692284730805,91.6608934,89.57257759,120.2828402,88.18688263,0.509056035,0.39645625799999995
1980477,ENSGALG00000030552,,gamma-glutamylcyclotransferase [Source:NCBI gene;Acc:420676],2709.55159,0.074182003,1.0527639576287189,0.691304644,0.92017686,0.036128692284730805,2522.2549289999997,2757.357904,2846.356959,2712.236568,0.186816345,0.39708518600000003
1980479,ENSGALG00000036829,RECK,reversion inducing cysteine rich protein with kazal motifs [Source:NCBI gene;Acc:420804],565.9703827999999,0.10891475699999999,1.0784167105413904,0.6916668909999999,0.92017686,0.036128692284730805,465.67948139999993,623.3143286000001,545.8212919,629.0664294,0.274625341,0.396593982
1980879,ENSGALG00000031265,MTIF2,mitochondrial translational initiation factor 2 [Source:NCBI gene;Acc:421213],2147.112625,-0.075326531,0.9491272768252158,0.6932425529999999,0.92017686,0.036128692284730805,2286.254468,2120.192146,2081.19637,2100.807515,0.19096186199999998,-0.39445851
1980991,ENSGALG00000013737,TMEM181,transmembrane protein 181 [Source:NCBI gene;Acc:421659],497.661941,-0.112884778,0.9247371300393232,0.690155878,0.92017686,0.036128692284730805,462.51876100000004,571.602325,422.50611110000006,534.0205671,0.283172228,-0.39864353700000005
1981003,ENSGALG00000004975,,magnesium transporter NIPA2-like [Source:NCBI gene;Acc:769755],408.4853701,0.11177010300000001,1.0805531995116076,0.6926710490000001,0.92017686,0.036128692284730805,407.7329396,377.6823117,415.4306499,433.0955791999999,0.282795578,0.395232853
1981033,ENSGALG00000007242,SLITRK4,SLIT and NTRK like family member 4 [Source:NCBI gene;Acc:422287],94.15566723,-0.220505184,0.8582648479013966,0.688918018,0.92017686,0.036128692284730805,92.71446689,109.8880076,115.22893940000002,58.79125509,0.550817031,-0.400323831
1981082,ENSGALG00000024482,LEPROTL1,leptin receptor overlapping transcript like 1 [Source:NCBI gene;Acc:422625],3800.2285950000005,-0.07579839099999999,0.9488168980185463,0.69207816,0.92017686,0.036128692284730805,4315.437004,3485.019668,3702.487763,3697.9699450000003,0.191392476,-0.396036421
1981132,ENSGALG00000014138,NFXL1,"nuclear transcription factor, X-box binding like 1 [Source:NCBI gene;Acc:100859761]",360.49283629999996,-0.137701364,0.908966251809714,0.69321281,0.92017686,0.036128692284730805,266.5540923,488.49374789999996,353.77305950000004,333.1504455,0.349053945,-0.394498804
1981231,ENSGALG00000014425,NCAPG,non-SMC condensin I complex subunit G [Source:NCBI gene;Acc:422822],3070.819404,0.08857463,1.0633191133919957,0.69036873,0.92017686,0.036128692284730805,2408.468992,3544.119101,3357.811725,2972.877799,0.22235115100000002,0.39835472
1981291,ENSGALG00000027963,COX7C,cytochrome c oxidase subunit 7C [Source:NCBI gene;Acc:431629],8271.386726,-0.099500398,0.9333561546844181,0.690289155,0.92017686,0.036128692284730805,11016.16438,6097.399277,8786.712019,7185.271226000001,0.24971070199999998,-0.39846269
1981363,ENSGALG00000015682,UGCG,UDP-glucose ceramide glucosyltransferase [Source:NCBI gene;Acc:427335],223.0329605,0.165596591,1.121629804520032,0.692861753,0.92017686,0.036128692284730805,134.8574064,285.3394482,244.60880120000002,227.3261863,0.419259008,0.394974438
1981663,ENSGALG00000049369,,,339.9080754,-0.12975946300000002,0.9139838238042348,0.689470195,0.92017686,0.036128692284730805,422.48296839999995,288.1097341,332.546676,316.4929232,0.324744385,-0.399574156
1981678,ENSGALG00000040464,STRN3,striatin 3 [Source:NCBI gene;Acc:423308],554.7003875,-0.101948637,0.9317736018285768,0.692757037,0.92017686,0.036128692284730805,543.6439195,604.8457559,522.5733478999999,547.7385266,0.258021826,-0.395116332
1981799,ENSGALG00000010307,ACYP1,acylphosphatase 1 [Source:NCBI gene;Acc:423361],866.0739758,-0.094651406,0.9364985033740458,0.692386409,0.92017686,0.036128692284730805,792.2872625,996.3794971000001,867.2493858999999,808.3797575,0.239249127,-0.39561860600000004
1981803,ENSGALG00000034898,ITPK1,inositol-tetrakisphosphate 1-kinase [Source:NCBI gene;Acc:423421],2172.2169670000003,0.08425185199999999,1.0601378360404938,0.691285315,0.92017686,0.036128692284730805,1831.110721,2386.139593,2099.390413,2372.227143,0.212161758,0.39711139799999995
1982261,ENSGALG00000012124,PELI2,pellino E3 ubiquitin protein ligase family member 2 [Source:NCBI gene;Acc:776013],2307.054512,0.075899581,1.0540180556559706,0.691531421,0.92017686,0.036128692284730805,2366.3260530000002,2126.6561460000003,2324.794391,2410.441459,0.19128995399999998,0.39677766600000003
1982285,ENSGALG00000042645,PARD3B,par-3 family cell polarity regulator beta [Source:NCBI gene;Acc:426120],175.4893029,0.172400571,1.1269320830060343,0.692508542,0.92017686,0.036128692284730805,174.89319890000002,155.13601069999999,242.58724080000002,129.3407612,0.43595708299999997,0.39545308100000004
1982446,ENSGALG00000007078,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1 [Source:NCBI gene;Acc:423826],117.88799329999999,0.21884889100000002,1.1638046302164757,0.6900013229999999,0.92017686,0.036128692284730805,57.94654181,159.7531538,130.3906419,123.4616357,0.54869524,0.398853271
1982461,ENSGALG00000006149,MORN4,MORN repeat containing 4 [Source:NCBI gene;Acc:425290],323.4864666,0.129993308,1.0942886253463866,0.6920673909999999,0.92017686,0.036128692284730805,361.37570619999997,256.7131605,312.3310726,363.5259273,0.328223644,0.396051019
1982485,ENSGALG00000007474,PCYT1A,"phosphate cytidylyltransferase 1, choline, alpha [Source:NCBI gene;Acc:424915]",467.7104835,0.113231737,1.0816484924002163,0.6912790409999999,0.92017686,0.036128692284730805,427.7508359,470.94860379999994,420.4845508,551.6579436000001,0.285132361,0.39711990700000005
1982593,ENSGALG00000031987,MYO5A,myosin VA [Source:NCBI gene;Acc:396237],353.2814971,-0.128350905,0.9148766167115121,0.692262997,0.92017686,0.036128692284730805,298.16129689999997,439.5520302,361.85930089999994,313.5533605,0.324293798,-0.395785877
1985101,ENSGALG00000006505,ZFAND6,zinc finger AN1-type containing 6 [Source:NCBI gene;Acc:415483],12198.79889,0.071919377,1.051114167397287,0.692010935,0.92017686,0.036128692284730805,12674.48905,11115.31048,13594.99329,11410.402759999999,0.181556109,0.39612755
1985173,ENSGALG00000026903,CALB2,calbindin 2 [Source:NCBI gene;Acc:396255],434.2650216,-0.15998267300000002,0.8950358203879014,0.689358128,0.92017686,0.036128692284730805,665.8584440000001,251.1725887,348.7191587,471.30989500000004,0.400230553,-0.399726288
1985229,ENSGALG00000002882,BNIP1,BCL2 interacting protein 1 [Source:NCBI gene;Acc:416207],1244.545617,0.085557905,1.061097999539722,0.689801688,0.92017686,0.036128692284730805,1291.681096,1123.812649,1325.132803,1237.55592,0.214364109,0.399124205
1985453,ENSGALG00000033938,ARHGAP26,Rho GTPase activating protein 26 [Source:NCBI gene;Acc:396113],83.96424216,-0.22705577300000002,0.8543767109894188,0.690342465,0.92017686,0.036128692284730805,113.78593659999999,67.41029035,90.97021531,63.69052635,0.569932904,-0.39839035700000003
1985587,ENSGALG00000040854,CPPED1,calcineurin like phosphoesterase domain containing 1 [Source:NCBI gene;Acc:416418],3120.587646,0.07266560700000001,1.0516579939131052,0.692976005,0.92017686,0.036128692284730805,2887.844929,3195.9865059999997,3172.838954,3225.6801960000003,0.18404760399999998,0.39481963299999995
1985590,ENSGALG00000005398,HAGH,hydroxyacylglutathione hydrolase [Source:NCBI gene;Acc:416537],72.74290436,0.22893725899999998,1.171971315001931,0.6906072940000001,0.92017686,0.036128692284730805,60.05368878,73.8742908,72.77617225,84.26746563,0.575174364,0.398031055
1985706,ENSGALG00000008873,POLE3,"DNA polymerase epsilon 3, accessory subunit [Source:NCBI gene;Acc:417275]",8021.128747,-0.070699288,0.9521763572407713,0.690108948,0.92017686,0.036128692284730805,8756.249254,7679.2325280000005,8191.362498,7457.670708,0.17732131399999998,-0.398707219
1985850,ENSGALG00000026303,MRPS2,mitochondrial ribosomal protein S2 [Source:NCBI gene;Acc:417140],2022.10436,-0.07921772099999999,0.9465707709090444,0.6926073420000001,0.92017686,0.036128692284730805,2181.9506920000003,1973.3669929999999,2112.5305559999997,1820.5691989999998,0.200389265,-0.395319185
1985962,ENSGALG00000044069,,zinc finger protein 184-like [Source:NCBI gene;Acc:769660],79.81736348,-0.22888694199999998,0.8532929645067713,0.690548747,0.92017686,0.036128692284730805,63.21440924,108.9645789,67.7222714,79.36819437,0.57493322,-0.39811048299999996
1986007,ENSGALG00000030342,SARNP,SAP domain containing ribonucleoprotein [Source:NCBI gene;Acc:425058],5700.282659,0.07108154,1.050503915996006,0.6905356,0.92017686,0.036128692284730805,5951.63663,5168.43007,5899.923853,5781.140084000001,0.17853927,0.398128319
1986167,ENSGALG00000033231,RACGAP1,Rac GTPase activating protein 1 [Source:NCBI gene;Acc:426884],11168.85345,-0.069840012,0.952743646912777,0.689994538,0.92017686,0.036128692284730805,10862.34265,12015.6534,11579.49763,10217.92013,0.175097975,-0.398862479
1987007,ENSGALG00000010084,EIF4G3,eukaryotic translation initiation factor 4 gamma 3 [Source:NCBI gene;Acc:425544],388.3873376,0.128149917,1.0928913005036844,0.690074625,0.92017686,0.036128692284730805,342.4113834,399.84459889999994,319.4065338,491.8868342,0.32137604399999997,0.398753796
1987091,ENSGALG00000029528,KIRREL1,kin of IRRE like (Drosophila) [Source:NCBI gene;Acc:425302],269.5241095,-0.15955826,0.8952991613621177,0.6913480120000001,0.92017686,0.036128692284730805,376.125735,192.99658469999997,206.19915469999998,302.7749637,0.401883276,-0.39702637399999996
1987223,ENSGALG00000035406,DSN1,"DSN1 homolog, MIS12 kinetochore complex component [Source:NCBI gene;Acc:426088]",1830.154078,-0.0829905,0.9440986359232043,0.6929761090000001,0.92017686,0.036128692284730805,1655.163949,2110.034431,1777.9623190000002,1777.4556120000002,0.210198589,-0.39481949200000005
1987470,ENSGALG00000012795,RIOK1,RIO kinase 1 [Source:NCBI gene;Acc:420870],5415.577345000001,0.068693604,1.0487665694745851,0.693538641,0.920293382,0.03607370105419295,5398.5105490000005,5174.89407,5729.102004,5359.802756,0.17432384,0.394057428
1988226,ENSGALG00000006292,,ARP3 actin related protein 3 homolog B [Source:NCBI gene;Acc:420439],2063.9822050000002,0.07575754700000001,1.053914292194405,0.693799194,0.920408453,0.03601940143929396,2086.0755050000002,1933.659562,2154.983323,2081.21043,0.192422338,0.39370453299999997
1988286,ENSGALG00000021040,HAGHL,hydroxyacylglutathione hydrolase-like [Source:NCBI gene;Acc:416536],209.4235263,-0.163001393,0.8931649899532952,0.693878014,0.920408453,0.03601940143929396,233.8933142,208.6948715,135.4445428,259.6613766,0.41413188100000003,-0.393597789
1988306,ENSGALG00000008149,EWSR1,EWS RNA binding protein 1 [Source:NCBI gene;Acc:417022],1077.243749,0.085504303,1.061058576157256,0.6939225840000001,0.920408453,0.03601940143929396,1024.0734300000001,1066.560073,1055.254498,1163.086996,0.21727108,0.393537431
1988402,ENSGALG00000048011,SCLT1,sodium channel and clathrin linker 1 [Source:NCBI gene;Acc:422486],406.3970405,0.118272505,1.0854343759561544,0.694140152,0.920434201,0.036007252422324505,443.55443820000005,336.1280231,457.88341710000003,388.02228360000004,0.300762026,0.39324281200000005
1988467,ENSGALG00000004489,,,70.38489251,-0.231884497,0.8515218783544583,0.6941278759999999,0.920434201,0.036007252422324505,64.26798273,87.72572032,70.75461191,58.79125509,0.589647638,-0.393259435
1988468,ENSGALG00000011744,KALRN,"kalirin, RhoGEF kinase [Source:NCBI gene;Acc:424253]",301.1363113,0.149059193,1.1088461380291976,0.69438893,0.920632676,0.03591361476178483,203.3396831,367.52459669999996,374.9994431,258.6815224,0.37937624600000003,0.39290597299999996
1989007,ENSGALG00000004845,TIMM10,translocase of inner mitochondrial membrane 10 [Source:NCBI gene;Acc:425202],3310.2395300000003,0.07458704599999999,1.0530595672510614,0.69471345,0.9209315,0.035772671951221274,3456.7746119999997,2992.832206,3586.248044,3205.103257,0.190046838,0.392466648
1989147,ENSGALG00000025941,RGS20,regulator of G-protein signaling 20 [Source:NCBI gene;Acc:395646],70.84578862,0.29038483,1.2229664529425184,0.694844162,0.920973358,0.03575293293120872,106.4109222,21.2388586,94.00255582,61.73081784,0.7402305459999999,0.392289715
1989181,ENSGALG00000008036,TMEM209,transmembrane protein 209 [Source:NCBI gene;Acc:416681],7023.815801999999,0.066850352,1.0474274738141816,0.6962385259999999,0.920981904,0.03574890299549971,6637.512970000001,7084.544487,7292.778926999999,7080.426820999999,0.17123419199999998,0.390403059
1989183,ENSGALG00000005417,JMJD4,jumonji domain containing 4 [Source:NCBI gene;Acc:420400],3309.6554260000003,0.086850009,1.0620487639648375,0.696161741,0.920981904,0.03574890299549971,2563.344295,3856.23798,3306.261936,3512.777492,0.222403253,0.390506918
1989233,ENSGALG00000011283,,zinc finger protein 385D [Source:NCBI gene;Acc:420651],121.78105900000001,0.18820240800000002,1.139343214192676,0.695419111,0.920981904,0.03574890299549971,85.33945248,142.2080098,125.33674109999998,134.24003249999998,0.480707097,0.39151160700000004
1989257,ENSGALG00000040421,LYPLA1,lysophospholipase I [Source:NCBI gene;Acc:770321],6533.909368,0.067489772,1.0478918093099416,0.695301073,0.920981904,0.03574890299549971,6620.655795000001,6141.723851,6764.140898000001,6609.116926,0.172312259,0.391671335
1989465,ENSGALG00000033888,IDH3B,isocitrate dehydrogenase 3 (NAD(+)) beta [Source:NCBI gene;Acc:426573],1211.014417,-0.084099745,0.9433730257488877,0.695480965,0.920981904,0.03574890299549971,1304.323977,1188.4526529999998,1108.825847,1242.455191,0.21485372600000002,-0.391427911
1989553,ENSGALG00000047559,DENND2B,suppression of tumorigenicity 5 [Source:NCBI gene;Acc:423055],526.2758629,0.111697916,1.080499134071459,0.695002447,0.920981904,0.03574890299549971,414.05438050000004,597.4583267999999,546.8320719999999,546.7586723,0.28488881,0.39207547600000003
1989555,ENSGALG00000042330,PPP1R9B,"protein phosphatase 1, regulatory (inhibitor) subunit 9B [Source:NCBI gene;Acc:395762]",1585.901987,0.08350919799999999,1.0595922508861135,0.6960966120000001,0.920981904,0.03574890299549971,1383.341989,1696.3384019999999,1730.4556510000002,1533.471904,0.21379995899999998,0.390595013
1989663,ENSGALG00000011402,CNOT9,CCR4-NOT transcription complex subunit 9 [Source:NCBI gene;Acc:424215],8052.405793999999,-0.066321597,0.9550700141231007,0.6951604220000001,0.920981904,0.03574890299549971,8230.516083,8244.370853,8078.155119,7656.581120999999,0.16924746899999998,-0.391861674
1989845,ENSGALG00000010446,EFCAB14,EF-hand calcium binding domain 14 [Source:NCBI gene;Acc:424617],92.35831809,-0.207118718,0.8662655692989231,0.695666439,0.920981904,0.03574890299549971,84.28587899,113.5817221,99.05645667,72.50921461,0.529475763,-0.39117695799999996
1989854,ENSGALG00000039583,MITF,melanogenesis associated transcription factor [Source:NCBI gene;Acc:395886],199.91681369999998,-0.20681262,0.8664493852008014,0.695959257,0.920981904,0.03574890299549971,87.44659945,340.7451663,163.7463876,207.7291013,0.529229207,-0.390780814
1990613,ENSGALG00000023703,GIT1,G protein-coupled receptor kinase interacting ArfGAP 1 [Source:NCBI gene;Acc:417584],92.49217112,-0.20766749399999998,0.8659361196662356,0.696186616,0.920981904,0.03574890299549971,110.6252162,87.72572032,68.73305157,102.88469640000001,0.531835363,-0.39047327200000004
1990753,ENSGALG00000000551,C26H6orf89,chromosome 26 C6orf89 homolog [Source:NCBI gene;Acc:419817],1057.204685,-0.100638626,0.9326200648629184,0.6961761790000001,0.920981904,0.03574890299549971,860.7695392,1326.966948,962.2627219000001,1078.819531,0.257725677,-0.390487388
1990873,ENSGALG00000015119,SS18,"SS18, nBAF chromatin remodeling complex subunit [Source:NCBI gene;Acc:421085]",10238.07514,-0.06926515,0.9531233565783033,0.6968066909999999,0.9214067779999999,0.03554859733928517,11390.18297,9577.801802,9741.899279000001,10242.416490000001,0.17776946,-0.38963469700000003
1991132,ENSGALG00000007030,,transmembrane protein 180-like [Source:NCBI gene;Acc:416622],1181.017885,-0.083774633,0.9435856392553855,0.6968159309999999,0.9214067779999999,0.03554859733928517,1272.716773,1157.979508,1201.817622,1091.557636,0.21501503800000002,-0.38962220399999997
1991181,ENSGALG00000016186,PDE9A,phosphodiesterase 9A [Source:NCBI gene;Acc:418538],642.8966373,-0.09767632400000001,0.9345369915114325,0.697306234,0.9218692070000001,0.03533069142739823,677.4477524,651.9406163,568.0584556,674.139725,0.251122205,-0.388959327
1991302,ENSGALG00000028197,IQCK,IQ motif containing K [Source:NCBI gene;Acc:426993],2405.502179,-0.081769773,0.9448978168900468,0.6975653959999999,0.92208061,0.03523111045625297,2628.665851,2318.7293019999997,2649.2548260000003,2025.358738,0.210416561,-0.38860901700000006
1991303,ENSGALG00000030455,JAZF1,JAZF zinc finger 1 [Source:NCBI gene;Acc:420633],259.0212974,0.16472025199999998,1.1209486976728098,0.697960758,0.922279477,0.035137455381329,169.6253315,318.5828791,356.8054,191.071579,0.42445501799999996,0.388074695
1991407,ENSGALG00000052650,RBIS,chromosome 8 open reading frame 59 [Source:NCBI gene;Acc:101751649],1406.116021,-0.07986194099999999,0.9461481842394897,0.697941835,0.922279477,0.035137455381329,1478.163603,1411.922383,1428.2323800000001,1306.145717,0.20577656800000002,-0.388100266
1991421,ENSGALG00000003498,TAF8,TATA-box binding protein associated factor 8 [Source:NCBI gene;Acc:419929],1685.1204510000002,-0.089178845,0.9400576601846838,0.6980136709999999,0.922279477,0.035137455381329,1420.2170609999998,2053.705284,1624.323733,1642.235725,0.229840493,-0.38800319299999997
1991553,ENSGALG00000014248,TMEM33,transmembrane protein 33 [Source:NCBI gene;Acc:422779],6511.643395,0.072432015,1.051487729927673,0.698295089,0.922487698,0.03503941674217079,6242.422913,6453.842729999999,7423.169569,5927.1383670000005,0.186862043,0.387622942
1991709,ENSGALG00000032588,ARPC1B,actin related protein 2/3 complex subunit 1B [Source:NCBI gene;Acc:416490],738.3606026000001,-0.093400055,0.9373111468524522,0.698369858,0.922487698,0.03503941674217079,808.0908648,716.5806207,677.222714,751.5482109000001,0.241018765,-0.387521923
1991839,ENSGALG00000032819,RNF41,ring finger protein 41 [Source:NCBI gene;Acc:426468],139.57229080000002,-0.183537636,0.8805411697312621,0.698751039,0.922859987,0.034864183574046304,191.7503747,105.27086440000001,148.584685,112.68323889999999,0.474248901,-0.38700698200000005
1992552,ENSGALG00000009467,RBM48,RNA binding motif protein 48 [Source:NCBI gene;Acc:420555],1426.918524,-0.07908334,0.9466589441178448,0.6989415840000001,0.9229254929999999,0.03483335778778706,1511.8779539999998,1420.233241,1429.2431609999999,1346.319742,0.204482014,-0.386749611
1992564,ENSGALG00000006047,TPRA1,transmembrane protein adipocyte associated 1 [Source:NCBI gene;Acc:416028],592.2175938999999,0.113542349,1.081881396210141,0.699036074,0.9229254929999999,0.03483335778778706,439.3401442,698.1120480000001,664.0825718,567.3356116,0.29367793600000003,0.386621992
1992592,ENSGALG00000015197,SLC35A5,solute carrier family 35 member A5 [Source:NCBI gene;Acc:418368],429.1097506,-0.12536551,0.9167717476166498,0.69986301,0.9232785240000001,0.034667266266267455,493.0723921,402.6148848,308.2879519,512.4637735,0.325197809,-0.385505395
1992662,ENSGALG00000008091,PTPMT1,"protein tyrosine phosphatase, mitochondrial 1 [Source:NCBI gene;Acc:423181]",1364.900372,-0.08364128,0.9436728619793857,0.6996595390000001,0.9232785240000001,0.034667266266267455,1556.128041,1253.092658,1308.96032,1341.42047,0.216810771,-0.38578009399999996
1992926,ENSGALG00000043569,NME5,NME/NM23 family member 5 [Source:NCBI gene;Acc:426732],160.950326,-0.18355623699999998,0.8805298167840032,0.699846495,0.9232785240000001,0.034667266266267455,115.89308359999998,226.2400156,188.0051116,113.6630932,0.476116871,-0.38552769
1993628,ENSGALG00000003798,GET4,golgi to ER traffic protein 4 [Source:NCBI gene;Acc:416450],5829.765924,0.069792123,1.0495654415181161,0.6997574790000001,0.9232785240000001,0.034667266266267455,5260.492422,6116.791278,5742.2421460000005,6199.537849,0.18097370399999999,0.385647865
1993782,ENSGALG00000001563,WDR45B,WD repeat domain 45B [Source:NCBI gene;Acc:417339],2405.873893,-0.073785534,0.9501416171073009,0.699836975,0.9232785240000001,0.034667266266267455,2557.022854,2377.828735,2467.314395,2221.329588,0.191382035,-0.38554054299999996
1994070,ENSGALG00000027908,CYP2U1,cytochrome P450 family 2 subfamily U member 1 [Source:NCBI gene;Acc:422528],82.14287111,-0.23078784,0.8521694042792105,0.6999871209999999,0.9233111390000001,0.034651924997102415,97.98233433,79.41486261,105.1211377,46.05314982,0.598923358,-0.38533785200000004
1994246,ENSGALG00000015274,TCEA1,transcription elongation factor A1 [Source:NCBI gene;Acc:421119],6180.493476,-0.069363961,0.9530580788555675,0.700221578,0.92342321,0.034599213769883966,6855.602682,5802.8255420000005,6007.066551,6056.479128,0.180156128,-0.385021376
1994363,ENSGALG00000005423,GRHPR,glyoxylate and hydroxypyruvate reductase [Source:NCBI gene;Acc:426806],204.1910437,-0.156573231,0.8971535107384211,0.700270884,0.92342321,0.034599213769883966,264.44694530000004,166.2171543,225.4039779,160.6960972,0.40673144,-0.38495482700000005
1994503,ENSGALG00000010861,OMA1,OMA1 zinc metallopeptidase [Source:NCBI gene;Acc:424670],887.0315158,0.09148872599999999,1.0654690795570274,0.700725082,0.9238910029999999,0.03437926210006433,876.5731414999999,841.2434864,1022.909532,807.3999032,0.23803997,0.38434186600000003
1994775,ENSGALG00000002358,CDO1,cysteine dioxygenase type 1 [Source:NCBI gene;Acc:427391],673.7750819,0.094772119,1.0678967150220353,0.7009356459999999,0.924004547,0.03432589162388638,660.5905766,642.7063299,749.9988862,641.8045347,0.246765283,0.384057748
1995061,ENSGALG00000010675,PSMC1,"proteasome 26S subunit, ATPase 1 [Source:NCBI gene;Acc:395804]",12239.154059999999,-0.066857239,0.9547154827487037,0.701222355,0.924004547,0.03432589162388638,13444.651269999998,11601.033940000001,12283.00063,11627.9304,0.17425672,-0.383670939
1995286,ENSGALG00000005236,FARSB,phenylalanyl-tRNA synthetase beta subunit [Source:NCBI gene;Acc:424812],11449.8745,0.0683883,1.0485446523386948,0.701112191,0.924004547,0.03432589162388638,10357.68095,11999.03168,12418.44517,11024.34018,0.17817825699999998,0.38381955799999995
1995439,ENSGALG00000040844,GIT2,GIT ArfGAP 2 [Source:NCBI gene;Acc:374035],1323.738977,0.099972924,1.0717533480525399,0.701157115,0.924004547,0.03432589162388638,973.5019023,1581.833252,1247.30273,1492.318025,0.260509687,0.383758951
1995484,ENSGALG00000001096,UQCR11,"ubiquinol-cytochrome c reductase, complex III subunit XI [Source:NCBI gene;Acc:770135]",5585.169250999999,-0.075567702,0.9489686273278305,0.7013633709999999,0.924004547,0.03432589162388638,6532.155622,4931.108911,5638.131789,5239.280683,0.197057375,-0.383480709
1995520,ENSGALG00000009655,AADAT,aminoadipate aminotransferase [Source:NCBI gene;Acc:428728],107.1522643,-0.206243022,0.8667915401690393,0.7017078409999999,0.924137488,0.03426341207228822,86.39302596,143.1314384,69.74383174,129.3407612,0.53847092,-0.383016081
1995592,ENSGALG00000049484,,serine-rich adhesin for platelets-like [Source:NCBI gene;Acc:112531056],72.62214108,0.280828436,1.2148923094107842,0.701650585,0.924137488,0.03426341207228822,21.07146975,109.8880076,89.95943514,69.56965185,0.7330549340000001,0.383093303
1995593,ENSGALG00000050250,,"histone cluster 1, H4-IV, germinal H4-like 6 (similar to human histone cluster 1, class H4 genes) [Source:NCBI gene;Acc:770142]",207.8250983,0.139479309,1.1015074930007573,0.7026823179999999,0.924330828,0.034172562264682,212.8218444,182.8388697,211.25305559999998,224.3866236,0.365414016,0.38170213299999994
1995713,ENSGALG00000012007,ST13P5,suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5 [Source:NCBI gene;Acc:418003],17274.5414,0.062946874,1.0445972957619285,0.702936275,0.924330828,0.034172562264682,16848.747209999998,16946.76231,17148.89637,18153.75972,0.165059012,0.381359815
1995785,ENSGALG00000039461,TNFRSF1A,TNF receptor superfamily member 1A [Source:NCBI gene;Acc:418325],1042.654873,-0.09208962400000001,0.9381629135494379,0.702033901,0.924330828,0.034172562264682,934.5196832999999,1217.078941,913.7452738,1105.2755960000002,0.240709132,-0.38257636100000003
1995895,ENSGALG00000015378,ABHD10,abhydrolase domain containing 10 [Source:NCBI gene;Acc:418419],184.3210453,0.145774744,1.1063246029935332,0.7030641059999999,0.924330828,0.034172562264682,164.357464,185.60915559999998,201.1452538,186.17230780000003,0.38242265299999995,0.381187523
1995943,ENSGALG00000016875,CLYBL,citrate lyase beta like [Source:NCBI gene;Acc:418775],340.47062200000005,-0.121013058,0.9195417232352954,0.70312212,0.924330828,0.034172562264682,377.1793085,332.4343086,277.96454680000005,374.30432410000003,0.317528453,-0.381109336
1996231,ENSGALG00000037072,CCDC90B,coiled-coil domain containing 90B [Source:NCBI gene;Acc:419023],4943.306275,-0.07534855,0.9491127909682372,0.703230052,0.924330828,0.034172562264682,5698.778993,4446.308877,5159.021988,4469.1152409999995,0.197783975,-0.380963879
1996246,ENSGALG00000005393,ARF1,ADP ribosylation factor 1 [Source:NCBI gene;Acc:420398],71070.15509,0.063257042,1.0448219000449754,0.702256508,0.924330828,0.034172562264682,69870.88653999999,69153.72361,76587.82427000001,68668.18594,0.165474708,0.38227619799999996
1996606,ENSGALG00000037525,FGFRL1,fibroblast growth factor receptor-like 1 [Source:NCBI gene;Acc:395107],84.20497758,0.263962996,1.2007726282109887,0.70324761,0.924330828,0.034172562264682,56.89296832,96.03657804,149.59546519999998,34.2948988,0.6929249890000001,0.380940217
